Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2021-07-16,712.3056030273438,761.1749877929688,764.9749755859375,759.4000244140625,763.9749755859375,5170628,0.001084941910401982,0.0010843537862760793
2021-07-19,688.2789916992188,735.5,744.4249877929688,733.0,743.5,25111600,-0.03373076278778431,-0.034312770132800284
2021-07-20,675.2479858398438,721.5750122070312,727.0,718.0750122070312,721.0,24174250,-0.01893273805612483,-0.019114257094568075
2021-07-22,677.8447875976562,724.3499755859375,734.25,722.5,728.0499877929688,13207114,0.0038457008569714457,0.0038383250534722024
2021-07-23,675.0608520507812,721.375,728.7249755859375,717.6500244140625,725.75,13126684,-0.004107039838340487,-0.004115496890031984
2021-07-26,671.22412109375,717.2750244140625,722.0,714.0499877929688,715.0,13167166,-0.005683533484982184,-0.005699746221022091
2021-07-27,673.6571655273438,719.875,724.9500122070312,718.0499877929688,718.0499877929688,22401430,0.003624786948402736,0.0036182332406137405
2021-07-28,663.15283203125,708.6500244140625,719.3499755859375,702.0,717.5250244140625,20670342,-0.015592996012847138,-0.015715845509693422
2021-07-29,663.597412109375,709.125,714.9749755859375,706.6500244140625,714.125,13702230,0.0006704036485274401,0.0006701790283866287
2021-07-30,667.43408203125,713.2249755859375,715.875,703.9749755859375,709.5,11655488,0.005781622790961949,0.005764973352936265
2021-08-02,665.6561279296875,711.3250122070312,717.5,708.125,717.5,13258786,-0.0026638647162751106,-0.0026674191175878343
2021-08-03,671.2943725585938,717.3499755859375,719.9500122070312,705.0,705.0,12033120,0.008470206150497317,0.00843453523948958
2021-08-04,685.6119995117188,732.6500244140625,737.25,720.0,720.5,22053948,0.02132838816829996,0.02110412132674431
2021-08-05,694.7593994140625,742.4249877929688,753.5250244140625,728.7000122070312,733.5499877929688,18822408,0.013341948374384405,0.013253728399129285
2021-08-06,698.4089965820312,746.3250122070312,750.0,737.0,741.7750244140625,13339270,0.0052530374846986305,0.005239288411868659
2021-08-09,703.6729125976562,751.9500122070312,753.6749877929688,738.0,746.0,10998048,0.007537010607518324,0.0075087492582949335
2021-08-10,705.427490234375,753.8250122070312,759.875,744.5,744.5,14838346,0.0024934562710985375,0.0024903527669080396
2021-08-11,699.4851684570312,747.4749755859375,759.4249877929688,745.5250244140625,757.4500122070312,12585786,-0.008423717333966407,-0.008459397354390701
2021-08-12,702.5030517578125,750.7000122070312,753.7999877929688,744.6500244140625,748.5,8597674,0.004314435011450346,0.004305154520524431
2021-08-13,714.1069946289062,763.0999755859375,765.5,750.5,750.5999755859375,16658428,0.016517996387429568,0.016383058196569263
2021-08-16,716.165771484375,765.2999877929688,767.5,760.7249755859375,763.0750122070312,6252778,0.0028830089481739485,0.002878861048252308
2021-08-17,708.7028198242188,757.3250122070312,762.0,752.6500244140625,758.5999755859375,8282666,-0.010420704196303587,-0.010475379905567636
2021-08-18,707.9307250976562,756.5,782.6749877929688,754.1749877929688,778.3499755859375,22985932,-0.001089447798096832,-0.0010900416777223036
2021-08-20,708.7496337890625,757.375,759.9000244140625,743.0250244140625,743.0250244140625,13150406,0.0011567638786877943,0.0011560953428613387
2021-08-23,713.3583984375,762.2999877929688,766.5750122070312,754.3250122070312,764.9249877929688,10843054,0.006502669530562555,0.006481618384864985
2021-08-24,729.3838500976562,779.4249877929688,782.25,763.7249755859375,765.0,18381314,0.02246479707151061,0.022216180050231352
2021-08-25,728.7054443359375,778.7000122070312,782.4000244140625,774.0,776.0499877929688,7727974,-0.0009301080105186266,-0.0009305408293739104
2021-08-26,727.4889526367188,777.4000244140625,785.5,771.7249755859375,775.0,11119002,-0.0016693874166500144,-0.0016707823965475448
2021-08-27,724.5177612304688,774.2249755859375,779.3250122070312,772.625,776.0,6382138,-0.004084173918354583,-0.004092536935095712
2021-08-30,733.7821655273438,784.125,785.0,775.7999877929688,777.7999877929688,9049166,0.01278699404296324,0.012705930740568899
2021-08-31,739.93505859375,790.7000122070312,791.6749877929688,781.0999755859375,781.75,12062576,0.008385176630702595,0.008350216333363702
2021-09-01,738.85888671875,789.5499877929688,799.0,787.25,787.5,12422558,-0.0014544139549831359,-0.0014554726415962611
2021-09-02,743.4910888671875,794.5,796.0,785.625,787.0499877929688,9618524,0.0062694003302972146,0.006249829396133784
2021-09-03,737.4318237304688,788.0250244140625,799.0,784.1500244140625,793.0499877929688,10735334,-0.008149748164367199,-0.008183138903093478
2021-09-06,732.5889892578125,782.8499755859375,790.4749755859375,780.9749755859375,789.9749755859375,7876896,-0.006567162301401197,-0.006588820987896926
2021-09-07,734.2500610351562,784.625,791.0,777.5999755859375,781.25,7245496,0.002267399321721486,0.0022648326509256303
2021-09-08,737.5955200195312,788.2000122070312,790.25,782.7999877929688,785.9749755859375,6724080,0.004556293777706388,0.004545945293129702
2021-09-09,733.9459228515625,784.2999877929688,789.7249755859375,780.5,787.0,8250948,-0.004947965475538885,-0.004960247186449119
2021-09-13,727.8399658203125,777.7750244140625,792.0,776.8250122070312,781.0,8959164,-0.00831935547448348,-0.008354154450006106
2021-09-14,724.5645751953125,774.2750244140625,782.25,773.2999877929688,780.0,9758506,-0.004500152202151275,-0.00451030836805474
2021-09-15,723.745849609375,773.4000244140625,777.4000244140625,767.5,767.5,14822998,-0.0011299553055251765,-0.00113059418633794
