Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2025-06-18,24812.05078125,24812.05078125,24947.55078125,24750.44921875,24788.349609375,237600,-0.0016637405234334324,-0.0016651260767121068
2025-06-19,24793.25,24793.25,24863.099609375,24733.400390625,24803.25,274600,-0.0007577278241026608,-0.0007580150449296773
2025-06-20,25112.400390625,25112.400390625,25136.19921875,24783.650390625,24787.650390625,574700,0.01287247095983779,0.012790324902965947
2025-06-23,24971.900390625,24971.900390625,25057.0,24824.849609375,24939.75,248500,-0.0055948454872697395,-0.005610555258512813
2025-06-24,25044.349609375,25044.349609375,25317.69921875,24999.69921875,25179.900390625,450200,0.0029012296868362597,0.0028970292423300638
2025-06-25,25244.75,25244.75,25266.80078125,25125.05078125,25150.349609375,260600,0.008001820520425307,0.00796997571939643
2025-06-26,25549.0,25549.0,25565.30078125,25259.900390625,25268.94921875,428900,0.012052010814129765,0.011979963629751521
2025-06-27,25637.80078125,25637.80078125,25654.19921875,25523.55078125,25576.650390625,564000,0.003475704773181043,0.00346967847107354
2025-06-30,25517.05078125,25517.05078125,25669.349609375,25473.30078125,25661.650390625,271000,-0.004709842354665206,-0.004720968611190444
2025-07-01,25541.80078125,25541.80078125,25593.400390625,25501.80078125,25551.349609375,260700,0.0009699396772837598,0.0009694695897414579
2025-07-02,25453.400390625,25453.400390625,25608.099609375,25378.75,25588.30078125,309800,-0.0034610085397696055,-0.0034670116851196766
2025-07-03,25405.30078125,25405.30078125,25587.5,25384.349609375,25505.099609375,293400,-0.00188971251922454,-0.0018915002785163046
2025-07-04,25461.0,25461.0,25470.25,25331.650390625,25428.849609375,193500,0.0021924250859925998,0.0021900252291445488
2025-07-07,25461.30078125,25461.30078125,25489.80078125,25407.25,25450.44921875,196100,1.1813410706551508e-05,1.181334092876479e-05
2025-07-08,25522.5,25522.5,25548.05078125,25424.150390625,25427.849609375,210400,0.0024036171315751087,0.0024007330644550996
2025-07-09,25476.099609375,25476.099609375,25548.69921875,25424.349609375,25514.599609375,239100,-0.00181801902732881,-0.0018196736296237606
2025-07-10,25355.25,25355.25,25524.05078125,25340.44921875,25511.650390625,219600,-0.004743646446198069,-0.004754933244868607
2025-07-11,25149.849609375,25149.849609375,25322.44921875,25129.0,25255.5,250000,-0.008100901810276007,-0.00813389240519248
2025-07-14,25082.30078125,25082.30078125,25151.099609375,25001.94921875,25149.5,259500,-0.002685854157148504,-0.0026894675348791744
2025-07-15,25195.80078125,25195.80078125,25245.19921875,25088.44921875,25089.5,241300,0.004525103218794291,0.004514895720960817
2025-07-16,25212.05078125,25212.05078125,25255.30078125,25121.05078125,25196.599609375,228800,0.0006449487413033861,0.0006447408512447503
2025-07-17,25111.44921875,25111.44921875,25238.349609375,25101.0,25230.75,243400,-0.003990217351728331,-0.003998199509757984
2025-07-18,24968.400390625,24968.400390625,25144.599609375,24918.650390625,25108.55078125,317000,-0.0056965580472427835,-0.005712845317742711
2025-07-21,25090.69921875,25090.69921875,25111.400390625,24882.30078125,24999.0,305200,0.004898144302865282,0.004886187422514114
2025-07-22,25060.900390625,25060.900390625,25182.0,25035.55078125,25166.650390625,483700,-0.0011876443882732346,-0.0011883501967580668
2025-07-23,25219.900390625,25219.900390625,25233.5,25085.5,25139.349609375,271500,0.006344544590244583,0.006324502693684897
2025-07-24,25062.099609375,25062.099609375,25246.25,25018.69921875,25243.30078125,338700,-0.006256994627491075,-0.006276651657225533
2025-07-25,24837.0,24837.0,25010.349609375,24806.349609375,25010.349609375,278100,-0.008981674037030651,-0.009022252428611252
2025-07-28,24680.900390625,24680.900390625,24889.19921875,24646.599609375,24782.44921875,262100,-0.006284962329387578,-0.006304795850755804
2025-07-29,24821.099609375,24821.099609375,24847.150390625,24598.599609375,24609.650390625,284700,0.005680474234370125,0.005664401180259817
2025-07-30,24855.05078125,24855.05078125,24902.30078125,24771.94921875,24890.400390625,243900,0.001367835124523431,0.001366900490246142
2025-07-31,24768.349609375,24768.349609375,24956.5,24635.0,24642.25,346300,-0.0034882717656889994,-0.003494369971240235
2025-08-01,24565.349609375,24565.349609375,24784.150390625,24535.05078125,24734.900390625,263400,-0.008195943742782208,-0.008229715141942045
2025-08-04,24722.75,24722.75,24736.25,24554.0,24596.05078125,259300,0.006407415043054421,0.006386974825463857
2025-08-05,24649.55078125,24649.55078125,24733.099609375,24590.30078125,24720.25,251800,-0.0029608040671041946,-0.0029651959185494695
2025-08-06,24574.19921875,24574.19921875,24671.400390625,24539.19921875,24641.349609375,225100,-0.003056914228121266,-0.003061596134311999
2025-08-07,24596.150390625,24596.150390625,24634.19921875,24344.150390625,24464.19921875,616700,0.0008932609229541644,0.0008928622028389917
2025-08-08,24363.30078125,24363.30078125,24585.5,24337.5,24544.25,312600,-0.009466912735407229,-0.00951200879308063
2025-08-11,24585.05078125,24585.05078125,24600.849609375,24347.44921875,24371.5,241100,0.009101804471857822,0.009060632685991908
2025-08-12,24487.400390625,24487.400390625,24702.599609375,24465.650390625,24563.349609375,237000,-0.003971941790719136,-0.003979850901478695
2025-08-13,24619.349609375,24619.349609375,24664.55078125,24535.25,24586.19921875,236000,0.005388453516712133,0.0053739877432256436
2025-08-14,24631.30078125,24631.30078125,24673.650390625,24596.900390625,24607.25,270200,0.00048543816407109475,0.00048532037708285097
2025-08-18,24876.94921875,24876.94921875,25022.0,24852.849609375,24938.19921875,363100,0.009973019276634965,0.009923616908863717
2025-08-19,24980.650390625,24980.650390625,25012.650390625,24873.94921875,24891.349609375,252300,0.004168564680625764,0.004159900285259885
2025-08-20,25050.55078125,25050.55078125,25088.69921875,24929.69921875,24965.80078125,287100,0.0027981813736617234,0.002794273751954044
2025-08-21,25083.75,25083.75,25153.650390625,25054.900390625,25142.0,226500,0.0013252889742787488,0.0013244115539841486
2025-08-22,24870.099609375,24870.099609375,25084.849609375,24859.150390625,25064.150390625,210200,-0.008517482060098724,-0.008553963109247331
2025-08-25,24967.75,24967.75,25021.55078125,24894.349609375,24949.150390625,213000,0.003926417350905487,0.003918729092601476
