Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2021-07-16,638.6339111328125,660.2999877929688,667.75,657.7000122070312,667.4500122070312,9212875,-0.010712528816932299,-0.010770321058365475
2021-07-19,634.37841796875,655.9000244140625,656.9000244140625,645.5499877929688,645.6500244140625,9121737,-0.006663431255183538,-0.006685731030446875
2021-07-20,620.8377685546875,641.9000244140625,651.25,639.0999755859375,648.6500244140625,13169127,-0.021344751067381873,-0.02157584460588031
2021-07-22,634.4266967773438,655.9500122070312,660.2999877929688,648.2999877929688,652.5,13123569,0.021888050165329576,0.021651945825927384
2021-07-23,654.4474487304688,676.6500244140625,677.8499755859375,650.75,655.9500122070312,19298083,0.031557234357922015,0.03106953852200778
2021-07-26,654.5441284179688,676.75,687.75,663.5999755859375,680.0,31054759,0.00014772719748168406,0.00014771628689376
2021-07-27,655.2213134765625,677.4500122070312,685.5999755859375,673.2999877929688,680.1500244140625,12598869,0.0010345903800719203,0.001034055560292465
2021-07-28,662.57177734375,685.0499877929688,687.0,670.0499877929688,677.9000244140625,18367497,0.011218291767992827,0.011155833416145578
2021-07-29,666.888427734375,687.5,692.5,683.0999755859375,692.5,11043138,0.006514992847915124,0.006493862010525142
2021-07-30,662.0382690429688,682.5,687.6500244140625,678.0,687.0,14536250,-0.0072728187950175105,-0.007299394674399017
2021-08-02,660.9713134765625,681.4000244140625,688.0499877929688,677.7000122070312,684.0499877929688,9348206,-0.001611622192095652,-0.0016129222521321716
2021-08-03,669.7015380859375,690.4000244140625,691.9000244140625,676.6500244140625,683.0,10162609,0.013208174744310686,0.013121707356331534
2021-08-04,693.2244873046875,714.6500244140625,717.4000244140625,693.2000122070312,694.0,28730606,0.03512452619711848,0.03452173464634132
2021-08-05,681.3901977539062,702.4500122070312,716.5,699.0499877929688,715.5,17774554,-0.01707136687683075,-0.017218762566011056
2021-08-06,676.734130859375,697.6500244140625,706.0,695.7000122070312,705.0499877929688,14701949,-0.006833187371757421,-0.006856640497381448
2021-08-09,681.7781982421875,702.8499755859375,706.2999877929688,694.3499755859375,697.4000244140625,8602980,0.007453543648533234,0.007425903253030511
2021-08-10,679.8866577148438,700.9000244140625,708.2999877929688,697.2999877929688,704.0999755859375,10843554,-0.00277442213937118,-0.002778277981949575
2021-08-11,672.757080078125,693.5499877929688,707.1500244140625,690.0,706.25,9748084,-0.010486420870034263,-0.010541790809863406
2021-08-12,680.3231201171875,701.3499755859375,702.9500122070312,693.2999877929688,693.5,8840339,0.011246317969903608,0.011183548315855201
2021-08-13,683.6697387695312,704.7999877929688,709.9000244140625,701.0,707.0499877929688,12787590,0.004919160547957491,0.004907101010074785
2021-08-16,681.584228515625,702.6500244140625,707.4000244140625,698.6500244140625,702.4000244140625,7920846,-0.003050464479618098,-0.00305512662995222
2021-08-17,680.1776733398438,701.2000122070312,702.9000244140625,691.5,699.7999877929688,8669653,-0.0020636556964419572,-0.0020657879678797884
2021-08-18,667.6644287109375,688.2999877929688,700.8499755859375,683.5999755859375,700.8499755859375,11069373,-0.01839702348279537,-0.018568353278292163
2021-08-20,660.2923583984375,680.7000122070312,684.4000244140625,675.3499755859375,683.8499755859375,13121808,-0.011041580164354858,-0.011102990876562613
2021-08-23,662.2322998046875,682.7000122070312,689.9500122070312,673.8499755859375,689.9500122070312,10917371,0.0029380037214961074,0.0029336962234634235
2021-08-24,673.6300659179688,694.4500122070312,697.25,680.4000244140625,683.25,9821388,0.017211129865823294,0.017064696175082418
2021-08-25,670.33203125,691.0499877929688,700.4500122070312,687.1500244140625,699.9500122070312,9535359,-0.004895913699271226,-0.004907937947254412
2021-08-26,677.8496704101562,698.7999877929688,701.5499877929688,690.0,692.0499877929688,10756731,0.011214799248273621,0.011152379635909562
